22	4	46	21	17	3.8684	1.35284098486067	1	1	1	2	3	4	0	0	13	12	7	7	1	2	6.78232998312527	4.58257569495584
22	3	46	21	17	3.8684	1.35284098486067	1	1	2	2	2	4	.	0	12	13	0	3	0	2	6.78232998312527	4.58257569495584
23	2	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	9	1	0	22	24	19	31	5	8	5.74456264653803	4.12310562561766
23	6	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	9	1	0	21	21	18	31	0	3	5.74456264653803	4.12310562561766
23	5	33	17	13	4.8281	1.57445301553114	1	1	1	1	8	9	0	2	24	19	30	26	1	5	5.74456264653803	4.12310562561766
23	1	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	8	0	0	19	21	23	11	8	5	5.74456264653803	4.12310562561766
23	4	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	9	0	0	17	23	23	45	1	3	5.74456264653803	4.12310562561766
23	3	33	17	13	4.8281	1.57445301553114	1	3	1	1	9	9	0	1	25	20	16	34	6	4	5.74456264653803	4.12310562561766
24	2	30	26	21	4.9169	1.59267825061876	1	1	2	2	3	1	0	3	17	17	9	25	0	4	5.47722557505166	5.09901951359278
24	6	30	26	21	4.9169	1.59267825061876	1	1	1	2	2	2	0	0	9	15	3	13	0	3	5.47722557505166	5.09901951359278
24	5	30	26	21	4.9169	1.59267825061876	1	1	2	1	4	4	0	2	19	19	8	13	1	2	5.47722557505166	5.09901951359278
24	1	30	26	21	4.9169	1.59267825061876	1	1	1	2	4	2	0	1	18	11	13	9	0	1	5.47722557505166	5.09901951359278
24	4	30	26	21	4.9169	1.59267825061876	1	2	2	2	2	1	0	0	7	12	5	2	0	1	5.47722557505166	5.09901951359278
24	3	30	26	21	4.9169	1.59267825061876	3	1	1	2	1	3	0	0	6	14	2	4	0	1	5.47722557505166	5.09901951359278
25	2	49	37	33	3.9675	1.37813617341843	.	.	2	2	3	8	0	0	9	18	8	13	1	15	7	6.08276253029822
25	6	49	37	33	3.9675	1.37813617341843	.	.	1	1	5	8	0	0	20	24	9	12	4	3	7	6.08276253029822
25	5	49	37	33	3.9675	1.37813617341843	.	.	1	2	8	3	2	0	18	18	12	0	2	0	7	6.08276253029822
25	1	49	37	33	3.9675	1.37813617341843	.	.	1	1	3	4	1	3	10	12	13	14	0	2	7	6.08276253029822
25	4	49	37	33	3.9675	1.37813617341843	.	.	2	2	4	8	1	0	17	15	13	16	1	2	7	6.08276253029822
25	3	49	37	33	3.9675	1.37813617341843	.	.	1	1	3	4	1	0	10	10	10	8	0	5	7	6.08276253029822
26	2	31	27	22	4.3897	1.47926088762215	1	1	2	2	8	8	0	1	20	20	14	13	0	0	5.56776436283002	5.19615242270663
26	6	31	27	22	4.3897	1.47926088762215	1	1	1	1	8	8	0	3	20	20	0	14	0	1	5.56776436283002	5.19615242270663
26	5	31	27	22	4.3897	1.47926088762215	1	1	1	2	8	8	0	2	20	22	9	13	0	0	5.56776436283002	5.19615242270663
26	1	31	27	22	4.3897	1.47926088762215	1	1	1	2	8	8	0	1	16	20	14	24	0	1	5.56776436283002	5.19615242270663
26	4	31	27	22	4.3897	1.47926088762215	1	1	1	1	8	8	3	1	20	15	12	23	5	0	5.56776436283002	5.19615242270663
26	3	31	27	22	4.3897	1.47926088762215	1	1	1	1	8	8	1	2	20	18	19	12	1	0	5.56776436283002	5.19615242270663
27	2	30	40	36	4.2161	1.43891053012285	1	1	1	1	5	5	0	0	21	16	4	9	1	1	5.47722557505166	6.32455532033676
27	6	30	40	36	4.2161	1.43891053012285	5	1	.	2	.	5	.	0	.	18	.	10	.	2	5.47722557505166	6.32455532033676
27	5	30	40	36	4.2161	1.43891053012285	1	1	1	1	5	5	0	0	25	17	8	12	1	1	5.47722557505166	6.32455532033676
27	1	30	40	36	4.2161	1.43891053012285	5	1	.	1	.	5	.	1	.	11	.	5	.	0	5.47722557505166	6.32455532033676
