15	4	27	26	22	5.0284	1.61510184205854	1	1	1	1	5	2	0	1	15	14	2.63905732961526	2.70805020110221	0	-Inf
15	3	27	26	22	5.0284	1.61510184205854	1	1	1	1	9	1	0	0	18	15	2.70805020110221	2.89037175789616	-Inf	-Inf
16	2	38	23	18	4.7231	1.55246536367311	1	1	2	1	3	4	1	2	12	21	3.04452243772342	2.484906649788	0.693147180559945	0
16	6	38	23	18	4.7231	1.55246536367311	1	1	1	1	4	5	0	1	21	20	2.99573227355399	3.04452243772342	0	-Inf
16	5	38	23	18	4.7231	1.55246536367311	3	1	2	1	5	5	0	0	18	20	2.99573227355399	2.89037175789616	-Inf	-Inf
16	1	38	23	18	4.7231	1.55246536367311	1	5	1	.	5	.	0	.	23	.	.	3.13549421592915	.	-Inf
16	4	38	23	18	4.7231	1.55246536367311	1	1	1	2	4	4	0	2	14	16	2.77258872223978	2.63905732961526	0.693147180559945	-Inf
16	3	38	23	18	4.7231	1.55246536367311	1	1	2	1	5	5	0	1	22	22	3.09104245335832	3.09104245335832	0	-Inf
17	2	45	29	25	4.7257	1.553015698121	1	1	1	2	8	4	0	2	21	14	2.63905732961526	3.04452243772342	0.693147180559945	-Inf
17	6	45	29	25	4.7257	1.553015698121	1	1	1	2	2	3	0	0	10	12	2.484906649788	2.30258509299405	-Inf	-Inf
17	5	45	29	25	4.7257	1.553015698121	1	5	1	.	3	.	0	.	13	.	.	2.56494935746154	.	-Inf
17	1	45	29	25	4.7257	1.553015698121	5	1	.	2	.	4	.	0	.	14	2.63905732961526	.	-Inf	.
17	4	45	29	25	4.7257	1.553015698121	5	1	.	1	.	3	.	0	.	9	2.19722457733622	.	-Inf	.
17	3	45	29	25	4.7257	1.553015698121	1	1	1	1	3	5	0	0	14	19	2.94443897916644	2.63905732961526	-Inf	-Inf
18	2	77	37	31	4.9	1.58923520511658	1	1	2	1	2	3	0	1	19	24	3.17805383034795	2.94443897916644	0	-Inf
18	6	77	37	31	4.9	1.58923520511658	1	3	1	1	1	3	0	0	24	20	2.99573227355399	3.17805383034795	-Inf	-Inf
18	5	77	37	31	4.9	1.58923520511658	1	1	1	1	2	1	0	0	17	20	2.99573227355399	2.83321334405622	-Inf	-Inf
18	1	77	37	31	4.9	1.58923520511658	1	3	1	1	3	1	0	1	19	22	3.09104245335832	2.94443897916644	0	-Inf
18	4	77	37	31	4.9	1.58923520511658	1	1	2	2	2	1	1	1	15	17	2.83321334405622	2.70805020110221	0	0
18	3	77	37	31	4.9	1.58923520511658	1	3	2	1	4	4	1	0	18	19	2.94443897916644	2.89037175789616	-Inf	0
19	2	62	33	25	4.1024	1.41157216830416	1	5	2	.	3	.	1	.	13	.	.	2.56494935746154	.	0
19	6	62	33	25	4.1024	1.41157216830416	1	1	1	1	9	4	0	1	22	17	2.83321334405622	3.09104245335832	0	-Inf
19	5	62	33	25	4.1024	1.41157216830416	1	1	1	1	9	4	1	0	19	11	2.39789527279837	2.94443897916644	-Inf	0
19	1	62	33	25	4.1024	1.41157216830416	5	5	.	.	.	.	.	.	.	.	.	.	.	.
19	4	62	33	25	4.1024	1.41157216830416	1	1	1	1	4	8	1	1	15	23	3.13549421592915	2.70805020110221	0	0
19	3	62	33	25	4.1024	1.41157216830416	1	1	1	2	5	5	1	1	23	14	2.63905732961526	3.13549421592915	0	0
20	2	55	41	29	4.7065	1.54894453200514	1	1	2	2	8	8	0	2	20	21	3.04452243772342	2.99573227355399	0.693147180559945	-Inf
20	6	55	41	29	4.7065	1.54894453200514	1	1	1	2	8	8	0	0	21	16	2.77258872223978	3.04452243772342	-Inf	-Inf
20	5	55	41	29	4.7065	1.54894453200514	3	1	1	2	5	5	1	1	20	17	2.83321334405622	2.99573227355399	0	0
20	1	55	41	29	4.7065	1.54894453200514	3	5	2	.	4	.	2	.	17	.	.	2.83321334405622	.	0.693147180559945
20	4	55	41	29	4.7065	1.54894453200514	5	1	.	1	.	5	.	0	.	16	2.77258872223978	.	-Inf	.
20	3	55	41	29	4.7065	1.54894453200514	1	3	1	2	4	4	2	1	16	21	3.04452243772342	2.77258872223978	0	0.693147180559945
21	2	32	34	26	3.8493	1.34789131358695	1	1	1	1	3	3	0	1	15	16	2.77258872223978	2.70805020110221	0	-Inf
21	6	32	34	26	3.8493	1.34789131358695	1	5	1	.	2	.	1	.	13	.	.	2.56494935746154	.	0
21	5	32	34	26	3.8493	1.34789131358695	1	5	1	.	4	.	1	.	20	.	.	2.99573227355399	.	0
21	1	32	34	26	3.8493	1.34789131358695	5	5	.	.	.	.	.	.	.	.	.	.	.	.
21	4	32	34	26	3.8493	1.34789131358695	1	1	1	2	8	3	1	0	24	19	2.94443897916644	3.17805383034795	-Inf	0
21	3	32	34	26	3.8493	1.34789131358695	1	5	1	.	4	.	2	.	23	.	.	3.13549421592915	.	0.693147180559945
22	2	46	21	17	3.8684	1.35284098486067	1	3	1	2	2	3	0	1	14	12	2.484906649788	2.63905732961526	0	-Inf
22	6	46	21	17	3.8684	1.35284098486067	5	3	.	1	.	5	.	.	.	16	2.77258872223978	.	.	.
22	5	46	21	17	3.8684	1.35284098486067	2	5	1	.	5	.	0	.	14	.	.	2.63905732961526	.	-Inf
22	1	46	21	17	3.8684	1.35284098486067	5	3	.	2	.	3	.	0	.	11	2.39789527279837	.	-Inf	.
22	4	46	21	17	3.8684	1.35284098486067	1	1	1	2	3	4	0	0	13	12	2.484906649788	2.56494935746154	-Inf	-Inf
22	3	46	21	17	3.8684	1.35284098486067	1	1	2	2	2	4	.	0	12	13	2.56494935746154	2.484906649788	-Inf	.
23	2	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	9	1	0	22	24	3.17805383034795	3.09104245335832	-Inf	0
23	6	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	9	1	0	21	21	3.04452243772342	3.04452243772342	-Inf	0
23	5	33	17	13	4.8281	1.57445301553114	1	1	1	1	8	9	0	2	24	19	2.94443897916644	3.17805383034795	0.693147180559945	-Inf
23	1	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	8	0	0	19	21	3.04452243772342	2.94443897916644	-Inf	-Inf
23	4	33	17	13	4.8281	1.57445301553114	1	1	1	1	9	9	0	0	17	23	3.13549421592915	2.83321334405622	-Inf	-Inf
23	3	33	17	13	4.8281	1.57445301553114	1	3	1	1	9	9	0	1	25	20	2.99573227355399	3.2188758248682	0	-Inf
24	2	30	26	21	4.9169	1.59267825061876	1	1	2	2	3	1	0	3	17	17	2.83321334405622	2.83321334405622	1.09861228866811	-Inf
24	6	30	26	21	4.9169	1.59267825061876	1	1	1	2	2	2	0	0	9	15	2.70805020110221	2.19722457733622	-Inf	-Inf
24	5	30	26	21	4.9169	1.59267825061876	1	1	2	1	4	4	0	2	19	19	2.94443897916644	2.94443897916644	0.693147180559945	-Inf
24	1	30	26	21	4.9169	1.59267825061876	1	1	1	2	4	2	0	1	18	11	2.39789527279837	2.89037175789616	0	-Inf
24	4	30	26	21	4.9169	1.59267825061876	1	2	2	2	2	1	0	0	7	12	2.484906649788	1.94591014905531	-Inf	-Inf
24	3	30	26	21	4.9169	1.59267825061876	3	1	1	2	1	3	0	0	6	14	2.63905732961526	1.79175946922806	-Inf	-Inf
25	2	49	37	33	3.9675	1.37813617341843	.	.	2	2	3	8	0	0	9	18	2.89037175789616	2.19722457733622	-Inf	-Inf
25	6	49	37	33	3.9675	1.37813617341843	.	.	1	1	5	8	0	0	20	24	3.17805383034795	2.99573227355399	-Inf	-Inf
25	5	49	37	33	3.9675	1.37813617341843	.	.	1	2	8	3	2	0	18	18	2.89037175789616	2.89037175789616	-Inf	0.693147180559945
25	1	49	37	33	3.9675	1.37813617341843	.	.	1	1	3	4	1	3	10	12	2.484906649788	2.30258509299405	1.09861228866811	0
25	4	49	37	33	3.9675	1.37813617341843	.	.	2	2	4	8	1	0	17	15	2.70805020110221	2.83321334405622	-Inf	0
25	3	49	37	33	3.9675	1.37813617341843	.	.	1	1	3	4	1	0	10	10	2.30258509299405	2.30258509299405	-Inf	0
26	2	31	27	22	4.3897	1.47926088762215	1	1	2	2	8	8	0	1	20	20	2.99573227355399	2.99573227355399	0	-Inf
26	6	31	27	22	4.3897	1.47926088762215	1	1	1	1	8	8	0	3	20	20	2.99573227355399	2.99573227355399	1.09861228866811	-Inf
26	5	31	27	22	4.3897	1.47926088762215	1	1	1	2	8	8	0	2	20	22	3.09104245335832	2.99573227355399	0.693147180559945	-Inf
26	1	31	27	22	4.3897	1.47926088762215	1	1	1	2	8	8	0	1	16	20	2.99573227355399	2.77258872223978	0	-Inf
26	4	31	27	22	4.3897	1.47926088762215	1	1	1	1	8	8	3	1	20	15	2.70805020110221	2.99573227355399	0	1.09861228866811
26	3	31	27	22	4.3897	1.47926088762215	1	1	1	1	8	8	1	2	20	18	2.89037175789616	2.99573227355399	0.693147180559945	0
27	2	30	40	36	4.2161	1.43891053012285	1	1	1	1	5	5	0	0	21	16	2.77258872223978	3.04452243772342	-Inf	-Inf
27	6	30	40	36	4.2161	1.43891053012285	5	1	.	2	.	5	.	0	.	18	2.89037175789616	.	-Inf	.
27	5	30	40	36	4.2161	1.43891053012285	1	1	1	1	5	5	0	0	25	17	2.83321334405622	3.2188758248682	-Inf	-Inf
27	1	30	40	36	4.2161	1.43891053012285	5	1	.	1	.	5	.	1	.	11	2.39789527279837	.	0	.
27	4	30	40	36	4.2161	1.43891053012285	3	1	2	2	5	4	0	0	18	15	2.70805020110221	2.89037175789616	-Inf	-Inf
27	3	30	40	36	4.2161	1.43891053012285	5	1	.	1	.	5	.	0	.	24	3.17805383034795	.	-Inf	.
29	2	75	35	31	4.8504	1.57906117577538	1	1	1	1	5	5	2	2	17	18	2.89037175789616	2.83321334405622	0.693147180559945	0.693147180559945
29	6	75	35	31	4.8504	1.57906117577538	1	1	1	1	8	8	0	0	18	20	2.99573227355399	2.89037175789616	-Inf	-Inf
29	5	75	35	31	4.8504	1.57906117577538	1	1	1	.	8	.	0	.	21	.	.	3.04452243772342	.	-Inf
29	1	75	35	31	4.8504	1.57906117577538	1	1	1	1	5	5	2	3	18	15	2.70805020110221	2.89037175789616	1.09861228866811	0.693147180559945
29	4	75	35	31	4.8504	1.57906117577538	1	1	1	1	8	5	1	4	15	12	2.484906649788	2.70805020110221	1.38629436111989	0
29	3	75	35	31	4.8504	1.57906117577538	1	1	1	1	9	4	3	3	16	9	2.19722457733622	2.77258872223978	1.09861228866811	1.09861228866811
30	2	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	8	2	0	15	25	3.2188758248682	2.70805020110221	-Inf	0.693147180559945
30	6	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	9	2	0	20	25	3.2188758248682	2.99573227355399	-Inf	0.693147180559945
30	5	53	20	16	4.4112	1.4841467612874	1	1	1	1	4	9	0	0	13	19	2.94443897916644	2.56494935746154	-Inf	-Inf
30	1	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	5	2	0	21	21	3.04452243772342	3.04452243772342	-Inf	0.693147180559945
30	4	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	4	0	0	17	17	2.83321334405622	2.83321334405622	-Inf	-Inf
30	3	53	20	16	4.4112	1.4841467612874	1	1	1	1	8	9	0	0	18	18	2.89037175789616	2.89037175789616	-Inf	-Inf
31	2	36	21	17	4.7757	1.56354056004706	1	1	1	1	5	4	5	3	22	21	3.04452243772342	3.09104245335832	1.09861228866811	1.6094379124341
31	6	36	21	17	4.7757	1.56354056004706	1	5	1	.	4	.	2	.	23	.	.	3.13549421592915	.	0.693147180559945
31	5	36	21	17	4.7757	1.56354056004706	1	1	1	2	4	4	2	0	23	16	2.77258872223978	3.13549421592915	-Inf	0.693147180559945
31	1	36	21	17	4.7757	1.56354056004706	3	1	1	1	4	4	2	3	21	25	3.2188758248682	3.04452243772342	1.09861228866811	0.693147180559945
31	4	36	21	17	4.7757	1.56354056004706	3	1	1	1	4	4	0	0	24	23	3.13549421592915	3.17805383034795	-Inf	-Inf
31	3	36	21	17	4.7757	1.56354056004706	1	1	1	1	4	5	1	1	23	21	3.04452243772342	3.13549421592915	0	0
32	2	45	36	32	4.5171	1.50787019501497	1	1	1	2	3	4	0	1	11	11	2.39789527279837	2.39789527279837	0	-Inf
32	6	45	36	32	4.5171	1.50787019501497	1	1	1	1	3	8	1	1	12	21	3.04452243772342	2.484906649788	0	0
32	5	45	36	32	4.5171	1.50787019501497	5	5	.	.	.	.	.	.	.	.	.	.	.	.
32	1	45	36	32	4.5171	1.50787019501497	1	3	2	1	5	5	0	1	14	13	2.56494935746154	2.63905732961526	0	-Inf
32	4	45	36	32	4.5171	1.50787019501497	5	1	.	1	.	5	.	0	.	19	2.94443897916644	.	-Inf	.
32	3	45	36	32	4.5171	1.50787019501497	1	1	2	1	5	1	1	0	10	11	2.39789527279837	2.30258509299405	-Inf	0
33	2	62	31	27	4.7854	1.56556961597744	5	1	.	2	.	5	.	3	.	18	2.89037175789616	.	1.09861228866811	.
33	6	62	31	27	4.7854	1.56556961597744	1	1	2	1	3	2	1	2	10	20	2.99573227355399	2.30258509299405	0.693147180559945	0
33	5	62	31	27	4.7854	1.56556961597744	1	1	1	2	8	2	2	2	14	10	2.30258509299405	2.63905732961526	0.693147180559945	0.693147180559945
33	1	62	31	27	4.7854	1.56556961597744	1	3	1	1	3	8	2	2	12	14	2.63905732961526	2.484906649788	0.693147180559945	0.693147180559945
33	4	62	31	27	4.7854	1.56556961597744	1	1	1	2	1	4	1	2	20	21	3.04452243772342	2.99573227355399	0.693147180559945	0
33	3	62	31	27	4.7854	1.56556961597744	1	1	1	1	8	1	0	1	24	15	2.70805020110221	3.17805383034795	0	-Inf
34	2	51	28	21	4.749	1.55793406956698	1	5	1	.	8	.	1	.	15	.	.	2.70805020110221	.	0
34	6	51	28	21	4.749	1.55793406956698	1	1	1	1	5	8	0	0	21	18	2.89037175789616	3.04452243772342	-Inf	-Inf
34	5	51	28	21	4.749	1.55793406956698	1	1	1	1	4	5	1	0	11	7	1.94591014905531	2.39789527279837	-Inf	0
34	1	51	28	21	4.749	1.55793406956698	1	2	1	.	5	.	0	.	10	.	.	2.30258509299405	.	-Inf
34	4	51	28	21	4.749	1.55793406956698	1	5	1	.	5	.	0	.	13	.	.	2.56494935746154	.	-Inf
34	3	51	28	21	4.749	1.55793406956698	1	1	1	1	3	5	1	1	7	9	2.19722457733622	1.94591014905531	0	0
35	2	41	27	22	4.4432	1.4913748375704	1	5	1	.	5	.	1	.	15	.	.	2.70805020110221	.	0
35	6	41	27	22	4.4432	1.4913748375704	1	1	1	1	5	5	0	0	19	16	2.77258872223978	2.94443897916644	-Inf	-Inf
35	5	41	27	22	4.4432	1.4913748375704	5	1	.	1	.	5	.	1	.	9	2.19722457733622	.	0	.
35	1	41	27	22	4.4432	1.4913748375704	1	1	1	1	5	3	3	1	17	10	2.30258509299405	2.83321334405622	0	1.09861228866811
35	4	41	27	22	4.4432	1.4913748375704	1	5	1	.	4	.	1	.	16	.	.	2.77258872223978	.	0
35	3	41	27	22	4.4432	1.4913748375704	1	5	1	.	5	.	0	.	17	.	.	2.83321334405622	.	-Inf
36	2	33	27	23	4.7897	1.56646777898129	1	1	1	1	3	5	2	1	16	17	2.83321334405622	2.77258872223978	0	0.693147180559945
36	6	33	27	23	4.7897	1.56646777898129	1	1	1	1	5	5	1	0	13	15	2.70805020110221	2.56494935746154	-Inf	0
36	5	33	27	23	4.7897	1.56646777898129	1	1	1	1	4	4	0	0	18	16	2.77258872223978	2.89037175789616	-Inf	-Inf
36	1	33	27	23	4.7897	1.56646777898129	1	1	2	1	5	2	2	0	14	11	2.39789527279837	2.63905732961526	-Inf	0.693147180559945
36	4	33	27	23	4.7897	1.56646777898129	2	1	1	1	4	4	0	0	16	16	2.77258872223978	2.77258872223978	-Inf	-Inf
36	3	33	27	23	4.7897	1.56646777898129	1	1	2	1	4	4	0	0	14	15	2.70805020110221	2.63905732961526	-Inf	-Inf
37	2	23	24	20	4.9999	1.6094179122341	1	1	2	1	4	9	0	1	17	21	3.04452243772342	2.83321334405622	0	-Inf
37	6	23	24	20	4.9999	1.6094179122341	1	5	1	.	8	.	0	.	24	.	.	3.17805383034795	.	-Inf
37	5	23	24	20	4.9999	1.6094179122341	3	5	1	.	4	.	1	.	22	.	.	3.09104245335832	.	0
37	1	23	24	20	4.9999	1.6094179122341	5	1	.	2	.	5	.	0	.	19	2.94443897916644	.	-Inf	.
37	4	23	24	20	4.9999	1.6094179122341	3	1	1	1	4	5	2	1	12	22	3.09104245335832	2.484906649788	0	0.693147180559945
37	3	23	24	20	4.9999	1.6094179122341	1	5	1	.	9	.	0	.	24	.	.	3.17805383034795	.	-Inf
38	2	33	28	24	4.8734	1.58379184545052	1	1	2	2	1	3	2	1	7	12	2.484906649788	1.94591014905531	0	0.693147180559945
38	6	33	28	24	4.8734	1.58379184545052	1	1	2	2	3	2	0	1	9	11	2.39789527279837	2.19722457733622	0	-Inf
38	5	33	28	24	4.8734	1.58379184545052	5	1	.	1	.	4	.	0	.	14	2.63905732961526	.	-Inf	.
38	1	33	28	24	4.8734	1.58379184545052	1	5	2	.	3	.	0	.	11	.	.	2.39789527279837	.	-Inf
38	4	33	28	24	4.8734	1.58379184545052	1	1	2	2	3	4	0	2	11	14	2.63905732961526	2.39789527279837	0.693147180559945	-Inf
38	3	33	28	24	4.8734	1.58379184545052	1	1	1	1	2	4	0	1	5	14	2.63905732961526	1.6094379124341	0	-Inf
39	2	48	32	28	4.6461	1.5360281580081	1	1	2	2	5	5	0	0	11	16	2.77258872223978	2.39789527279837	-Inf	-Inf
39	6	48	32	28	4.6461	1.5360281580081	5	1	.	2	.	2	.	0	.	21	3.04452243772342	.	-Inf	.
39	5	48	32	28	4.6461	1.5360281580081	1	1	2	1	2	2	0	1	16	19	2.94443897916644	2.77258872223978	0	-Inf
39	1	48	32	28	4.6461	1.5360281580081	1	1	2	2	2	4	0	0	12	13	2.56494935746154	2.484906649788	-Inf	-Inf
39	4	48	32	28	4.6461	1.5360281580081	1	1	1	1	2	1	0	1	11	20	2.99573227355399	2.39789527279837	0	-Inf
39	3	48	32	28	4.6461	1.5360281580081	1	1	2	.	3	.	0	.	12	.	.	2.484906649788	.	-Inf
40	2	50	33	25	3.9411	1.37145987216144	1	3	1	1	3	2	0	0	19	17	2.83321334405622	2.94443897916644	-Inf	-Inf
40	6	50	33	25	3.9411	1.37145987216144	5	3	.	2	.	8	.	0	.	20	2.99573227355399	.	-Inf	.
40	5	50	33	25	3.9411	1.37145987216144	5	5	.	.	.	.	.	.	.	.	.	.	.	.
40	1	50	33	25	3.9411	1.37145987216144	1	5	2	.	4	.	1	.	19	.	.	2.94443897916644	.	0
40	4	50	33	25	3.9411	1.37145987216144	1	1	1	1	5	2	0	1	13	16	2.77258872223978	2.56494935746154	0	-Inf
40	3	50	33	25	3.9411	1.37145987216144	1	3	1	1	2	5	1	2	13	17	2.83321334405622	2.56494935746154	0.693147180559945	0
41	2	37	24	20	4.4371	1.49000100989353	5	5	.	.	.	.	.	.	.	.	.	.	.	.
41	6	37	24	20	4.4371	1.49000100989353	1	5	1	.	5	.	0	.	13	.	.	2.56494935746154	.	-Inf
41	5	37	24	20	4.4371	1.49000100989353	1	1	1	1	5	5	1	0	16	15	2.70805020110221	2.77258872223978	-Inf	0
41	1	37	24	20	4.4371	1.49000100989353	5	1	.	1	.	5	.	1	.	15	2.70805020110221	.	0	.
41	4	37	24	20	4.4371	1.49000100989353	1	1	1	1	5	5	0	1	11	16	2.77258872223978	2.39789527279837	0	-Inf
41	3	37	24	20	4.4371	1.49000100989353	1	5	1	.	5	.	1	.	17	.	.	2.83321334405622	.	0
42	2	45	29	21	4.8328	1.57542600984239	.	.	2	1	3	8	2	1	8	20	2.99573227355399	2.07944154167984	0	0.693147180559945
42	6	45	29	21	4.8328	1.57542600984239	.	.	1	.	4	.	1	.	15	.	.	2.70805020110221	.	0
42	5	45	29	21	4.8328	1.57542600984239	.	.	2	2	5	8	1	3	13	21	3.04452243772342	2.56494935746154	1.09861228866811	0
42	1	45	29	21	4.8328	1.57542600984239	.	.	2	1	4	5	3	2	13	14	2.63905732961526	2.56494935746154	0.693147180559945	1.09861228866811
42	4	45	29	21	4.8328	1.57542600984239	.	.	1	1	3	8	0	1	20	21	3.04452243772342	2.99573227355399	0	-Inf
42	3	45	29	21	4.8328	1.57542600984239	.	.	1	1	4	5	3	1	14	15	2.70805020110221	2.63905732961526	0	1.09861228866811
43	2	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	9	0	0	14	16	2.77258872223978	2.63905732961526	-Inf	-Inf
43	6	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	8	0	0	20	23	3.13549421592915	2.99573227355399	-Inf	-Inf
43	5	74	38	34	4.5715	1.51984137862234	2	5	1	.	9	.	0	.	17	.	.	2.83321334405622	.	-Inf
43	1	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	9	0	0	16	19	2.94443897916644	2.77258872223978	-Inf	-Inf
43	4	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	9	0	1	23	19	2.94443897916644	3.13549421592915	0	-Inf
43	3	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	8	1	0	25	25	3.2188758248682	3.2188758248682	-Inf	0
44	2	31	24	20	4.8131	1.57134136716726	1	5	2	.	3	.	0	.	10	.	.	2.30258509299405	.	-Inf
44	6	31	24	20	4.8131	1.57134136716726	5	1	.	2	.	3	.	0	.	10	2.30258509299405	.	-Inf	.
44	5	31	24	20	4.8131	1.57134136716726	5	1	.	2	.	3	.	0	.	13	2.56494935746154	.	-Inf	.
44	1	31	24	20	4.8131	1.57134136716726	1	1	2	2	5	3	1	1	16	9	2.19722457733622	2.77258872223978	0	0
44	4	31	24	20	4.8131	1.57134136716726	5	1	.	2	.	4	.	0	.	16	2.77258872223978	.	-Inf	.
44	3	31	24	20	4.8131	1.57134136716726	1	5	1	.	4	.	1	.	16	.	.	2.77258872223978	.	0
45	2	50	30	22	4.5749	1.5205848405651	1	3	1	1	5	3	0	1	18	17	2.83321334405622	2.89037175789616	0	-Inf
45	6	50	30	22	4.5749	1.5205848405651	1	1	1	1	4	5	0	0	16	25	3.2188758248682	2.77258872223978	-Inf	-Inf
45	5	50	30	22	4.5749	1.5205848405651	1	1	1	2	4	3	0	0	14	25	3.2188758248682	2.63905732961526	-Inf	-Inf
45	1	50	30	22	4.5749	1.5205848405651	1	1	1	1	4	5	0	0	13	21	3.04452243772342	2.56494935746154	-Inf	-Inf
45	4	50	30	22	4.5749	1.5205848405651	1	1	1	2	8	3	0	0	23	21	3.04452243772342	3.13549421592915	-Inf	-Inf
45	3	50	30	22	4.5749	1.5205848405651	1	1	1	1	3	5	1	0	12	25	3.2188758248682	2.484906649788	-Inf	0
46	2	47	34	30	4.6523	1.53736172096922	1	1	1	1	9	5	1	0	17	19	2.94443897916644	2.83321334405622	-Inf	0
46	6	47	34	30	4.6523	1.53736172096922	5	1	.	1	.	9	.	0	.	23	3.13549421592915	.	-Inf	.
46	5	47	34	30	4.6523	1.53736172096922	1	1	2	1	8	5	0	0	16	16	2.77258872223978	2.77258872223978	-Inf	-Inf
46	1	47	34	30	4.6523	1.53736172096922	1	1	1	1	9	5	0	1	15	21	3.04452243772342	2.70805020110221	0	-Inf
46	4	47	34	30	4.6523	1.53736172096922	1	1	1	2	9	4	0	1	20	11	2.39789527279837	2.99573227355399	0	-Inf
